393,671	2,26
393,889	2,16
394,108	2,33
394,326	2,32
394,544	2,14
394,762	2,03
394,981	2,03
395,199	1,79
395,417	1,86
395,635	1,75
395,854	1,78
396,072	1,8
396,29	1,72
396,508	1,76
396,726	1,75
396,944	1,74
397,162	1,94
397,38	1,73
397,598	1,75
397,817	1,77
398,035	1,58
398,253	1,65
398,471	1,45
398,689	1,5
398,907	1,54
399,125	1,41
399,343	1,44
399,561	1,55
399,778	1,5
399,996	1,59
400,214	1,6
400,432	1,77
400,65	1,69
400,868	1,62
401,086	1,68
401,304	1,83
401,521	1,68
401,739	1,72
401,957	1,71
402,175	1,67
402,392	1,66
402,61	1,7
402,828	1,76
403,046	1,77
403,263	1,64
403,481	1,72
403,699	1,75
403,916	1,71
404,134	1,78
404,352	1,69
404,569	1,71
404,787	1,66
405,004	1,68
405,222	1,76
405,44	1,75
405,657	1,63
405,875	1,72
406,092	1,76
406,31	1,87
406,527	1,9
406,745	1,84
406,962	1,78
407,18	1,71
407,397	1,75
407,614	1,78
407,832	1,75
408,049	1,68
408,267	1,6
408,484	1,54
408,701	1,67
408,919	1,67
409,136	1,74
409,353	1,67
409,57	1,73
409,788	1,77
410,005	1,74
410,222	1,71
410,439	1,74
410,657	1,73
410,874	1,8
411,091	1,75
411,308	1,81
411,525	1,76
411,742	1,74
411,96	1,8
412,177	1,82
412,394	1,83
412,611	1,76
412,828	1,8
413,045	1,77
413,262	1,75
413,479	1,78
413,696	1,78
413,913	1,7
414,13	1,66
414,347	1,7
414,564	1,73
414,781	1,62
414,998	1,7
415,215	1,73
415,432	1,73
415,648	1,82
415,865	1,99
416,082	2,03
416,299	2,04
416,516	2,05
416,733	2,11
416,949	2,05
417,166	1,95
417,383	1,96
417,6	1,83
417,816	1,76
418,033	1,81
418,25	1,88
418,467	1,9
418,683	1,82
418,9	1,89
419,117	1,96
419,333	1,95
419,55	1,95
419,766	1,97
419,983	1,98
420,2	1,91
420,416	1,92
420,633	2,01
420,849	2,05
421,066	2,05
421,282	2
421,499	2,1
421,715	2,1
421,932	2,08
422,148	2,09
422,365	2,07
422,581	2,05
422,797	2,02
423,014	2,03
423,23	2,09
423,446	2,08
423,663	2,06
423,879	2,12
424,095	2,04
424,312	2,06
424,528	2,09
424,744	2,06
424,961	2,16
425,177	2,16
425,393	2,21
425,609	2,31
425,825	2,25
426,042	2,38
426,258	2,38
426,474	2,32
426,69	2,45
426,906	2,35
427,122	2,38
427,338	2,29
427,554	2,22
427,771	2,31
427,987	2,12
428,203	2,24
428,419	2,25
428,635	2,21
428,851	2,34
429,067	2,37
429,283	2,45
429,499	2,45
429,714	2,43
429,93	2,61
430,146	2,45
430,362	2,47
430,578	2,46
430,794	2,35
431,01	2,33
431,226	2,31
431,441	2,34
431,657	2,33
431,873	2,29
432,089	2,35
432,305	2,32
432,52	2,26
432,736	2,25
432,952	2,2
433,167	2,23
433,383	2,22
433,599	2,19
433,814	2,15
434,03	2,13
434,246	2,17
434,461	2,23
434,677	2,24
434,893	2,27
435,108	2,23
435,324	2,27
435,539	2,25
435,755	2,26
435,97	2,3
436,186	2,32
436,401	2,32
436,617	2,29
436,832	2,26
437,048	2,24
437,263	2,18
437,478	2,24
437,694	2,24
437,909	2,28
438,125	2,28
438,34	2,21
438,555	2,27
438,771	2,3
438,986	2,37
439,201	2,36
439,417	2,32
439,632	2,35
439,847	2,31
440,062	2,25
440,278	2,34
440,493	2,36
440,708	2,39
440,923	2,32
441,138	2,35
441,353	2,43
441,569	2,44
441,784	2,47
441,999	2,54
442,214	2,53
442,429	2,47
442,644	2,49
442,859	2,6
443,074	2,66
443,289	2,64
443,504	2,65
443,719	2,64
443,934	2,58
444,149	2,59
444,364	2,61
444,579	2,65
444,794	2,63
445,009	2,6
445,224	2,61
445,438	2,57
445,653	2,63
445,868	2,64
446,083	2,64
446,298	2,61
446,513	2,62
446,727	2,61
446,942	2,59
447,157	2,62
447,372	2,7
447,586	2,71
447,801	2,72
448,016	2,77
448,23	2,84
448,445	2,78
448,66	2,78
448,874	2,87
449,089	2,84
449,304	2,87
449,518	2,87
449,733	2,9
449,947	2,9
450,162	2,89
450,376	2,93
450,591	2,95
450,805	2,88
451,02	2,87
451,234	2,85
451,449	2,82
451,663	2,88
451,878	2,89
452,092	2,96
452,307	2,97
452,521	2,99
452,735	3,04
452,95	3,13
453,164	3,12
453,378	3,19
453,593	3,14
453,807	3,12
454,021	3,12
454,236	3,19
454,45	3,18
454,664	3,18
454,878	3,15
455,093	3,21
455,307	3,15
455,521	3,21
455,735	3,22
455,949	3,2
456,163	3,11
456,377	3,13
456,592	3,11
456,806	3,09
457,02	3,04
457,234	3,05
457,448	2,98
457,662	2,99
457,876	2,98
458,09	2,98
458,304	2,99
458,518	2,96
458,732	3,03
458,946	3,05
459,16	3,13
459,374	3,21
459,588	3,19
459,801	3,27
460,015	3,29
460,229	3,23
460,443	3,28
460,657	3,26
460,871	3,22
461,085	3,16
461,298	3,15
461,512	3,14
461,726	3,06
461,94	3,11
462,153	3,11
462,367	3,11
462,581	3,12
462,794	3,16
463,008	3,19
463,222	3,19
463,435	3,21
463,649	3,26
463,863	3,27
464,076	3,28
464,29	3,27
464,503	3,27
464,717	3,25
464,93	3,3
465,144	3,31
465,357	3,33
465,571	3,33
465,784	3,32
465,998	3,39
466,211	3,44
466,425	3,43
466,638	3,4
466,852	3,37
467,065	3,36
467,278	3,36
467,492	3,39
467,705	3,36
467,918	3,33
468,132	3,26
468,345	3,31
468,558	3,4
468,772	3,42
468,985	3,46
469,198	3,45
469,411	3,46
469,624	3,52
469,838	3,59
470,051	3,61
470,264	3,62
470,477	3,66
470,69	3,66
470,903	3,63
471,117	3,67
471,33	3,71
471,543	3,69
471,756	3,7
471,969	3,73
472,182	3,74
472,395	3,72
472,608	3,72
472,821	3,78
473,034	3,79
473,247	3,75
473,46	3,78
473,673	3,77
473,886	3,83
474,098	3,83
474,311	3,83
474,524	3,87
474,737	3,9
474,95	3,9
475,163	3,91
475,376	3,94
475,588	3,94
475,801	3,94
476,014	3,97
476,227	3,97
476,439	3,96
476,652	3,97
476,865	3,99
477,078	4,03
477,29	4,03
477,503	4
477,716	4,02
477,928	4,06
478,141	4,11
478,353	4,1
478,566	4,13
478,779	4,12
478,991	4,12
479,204	4,15
479,416	4,23
479,629	4,21
479,841	4,26
480,054	4,19
480,266	4,27
480,479	4,25
480,691	4,27
480,904	4,28
481,116	4,28
481,328	4,27
481,541	4,31
481,753	4,28
481,965	4,35
482,178	4,31
482,39	4,34
482,602	4,39
482,815	4,42
483,027	4,41
483,239	4,43
483,451	4,4
483,664	4,4
483,876	4,39
484,088	4,42
484,3	4,43
484,513	4,38
484,725	4,35
484,937	4,38
485,149	4,41
485,361	4,46
485,573	4,49
485,785	4,5
485,997	4,5
486,209	4,53
486,421	4,58
486,633	4,63
486,845	4,64
487,057	4,62
487,269	4,63
487,481	4,65
487,693	4,69
487,905	4,74
488,117	4,74
488,329	4,78
488,541	4,79
488,753	4,83
488,965	4,87
489,177	4,87
489,388	4,9
489,6	4,92
489,812	4,88
490,024	4,91
490,236	4,93
490,447	4,94
490,659	4,97
490,871	5
491,083	5,01
491,294	5,03
491,506	5
491,718	5,07
491,929	5,07
492,141	5,1
492,353	5,11
492,564	5,15
492,776	5,15
492,987	5,18
493,199	5,18
493,41	5,22
493,622	5,22
493,834	5,26
494,045	5,24
494,257	5,27
494,468	5,28
494,679	5,31
494,891	5,31
495,102	5,32
495,314	5,35
495,525	5,38
495,737	5,37
495,948	5,4
496,159	5,4
496,371	5,42
496,582	5,42
496,793	5,46
497,005	5,46
497,216	5,47
497,427	5,48
497,638	5,49
497,85	5,5
498,061	5,53
498,272	5,55
498,483	5,58
498,694	5,59
498,906	5,61
499,117	5,56
499,328	5,58
499,539	5,57
499,75	5,62
499,961	5,67
500,172	5,69
500,383	5,67
500,594	5,72
500,805	5,76
501,016	5,84
501,227	5,81
501,438	5,86
501,649	5,86
501,86	5,85
502,071	5,83
502,282	5,92
502,493	5,92
502,704	5,97
502,915	5,98
503,126	6,09
503,337	6,12
503,547	6,19
503,758	6,25
503,969	6,33
504,18	6,34
504,391	6,4
504,601	6,42
504,812	6,47
505,023	6,48
505,234	6,5
505,444	6,49
505,655	6,52
505,866	6,51
506,076	6,56
506,287	6,55
506,497	6,62
506,708	6,67
506,919	6,72
507,129	6,76
507,34	6,81
507,55	6,81
507,761	6,87
507,971	6,86
508,182	6,96
508,392	6,96
508,603	6,97
508,813	6,99
509,024	7,06
509,234	7,09
509,445	7,16
509,655	7,2
509,865	7,29
510,076	7,26
510,286	7,34
510,497	7,36
510,707	7,4
510,917	7,44
511,127	7,48
511,338	7,47
511,548	7,49
511,758	7,52
511,968	7,57
512,179	7,58
512,389	7,66
512,599	7,7
512,809	7,75
513,019	7,79
513,23	7,91
513,44	7,95
513,65	8,03
513,86	8,08
514,07	8,11
514,28	8,11
514,49	8,11
514,7	8,08
514,91	8,11
515,12	8,06
515,33	8,1
515,54	8,1
515,75	8,13
515,96	8,18
516,17	8,28
516,38	8,4
516,59	8,51
516,8	8,55
517,01	8,68
517,22	8,74
517,429	8,82
517,639	8,88
517,849	8,97
518,059	9,01
518,269	9,08
518,478	9,16
518,688	9,28
518,898	9,33
519,108	9,44
519,317	9,48
519,527	9,58
519,737	9,62
519,946	9,7
520,156	9,72
520,366	9,79
520,575	9,82
520,785	9,86
520,994	9,89
521,204	10,02
521,414	10,07
521,623	10,17
521,833	10,21
522,042	10,27
522,252	10,29
522,461	10,39
522,671	10,47
522,88	10,56
523,089	10,55
523,299	10,61
523,508	10,63
523,718	10,72
523,927	10,78
524,136	10,8
524,346	10,79
524,555	10,8
524,764	10,81
524,974	10,86
525,183	10,88
525,392	10,97
525,602	10,99
525,811	11,03
526,02	11,11
526,229	11,23
526,438	11,33
526,648	11,43
526,857	11,5
527,066	11,56
527,275	11,58
527,484	11,64
527,693	11,71
527,902	11,78
528,112	11,81
528,321	11,86
528,53	11,9
528,739	11,93
528,948	11,99
529,157	12,07
529,366	12,09
529,575	12,14
529,784	12,12
529,993	12,13
530,201	12,14
530,41	12,16
530,619	12,19
530,828	12,25
531,037	12,28
531,246	12,36
531,455	12,35
531,664	12,46
531,872	12,48
532,081	12,56
532,29	12,6
532,499	12,67
532,707	12,7
532,916	12,76
533,125	12,75
533,334	12,82
533,542	12,81
533,751	12,86
533,96	12,86
534,168	12,91
534,377	12,91
534,585	12,89
534,794	12,86
535,003	12,92
535,211	12,95
535,42	13,02
535,628	13,06
535,837	13,1
536,045	13,07
536,254	13,07
536,462	13,09
536,671	13,13
536,879	13,11
537,088	13,1
537,296	13,1
537,504	13,09
537,713	13,04
537,921	13,06
538,129	13,11
538,338	13,13
538,546	13,12
538,754	13,16
538,963	13,19
539,171	13,23
539,379	13,28
539,587	13,32
539,796	13,37
540,004	13,32
540,212	13,34
540,42	13,39
540,628	13,37
540,837	13,41
541,045	13,42
541,253	13,42
541,461	13,45
541,669	13,48
541,877	13,55
542,085	13,58
542,293	13,57
542,501	13,66
542,709	13,67
542,917	13,66
543,125	13,68
543,333	13,73
543,541	13,71
543,749	13,74
543,957	13,76
544,165	13,8
544,373	13,77
544,581	13,78
544,789	13,77
544,997	13,8
545,204	13,78
545,412	13,84
545,62	13,82
545,828	13,87
546,036	13,86
546,243	13,91
546,451	13,93
546,659	13,98
546,867	13,99
547,074	14,03
547,282	14,05
547,49	14,11
547,697	14,06
547,905	14,09
548,112	14,06
548,32	14,1
548,528	14,11
548,735	14,17
548,943	14,13
549,15	14,15
549,358	14,18
549,565	14,26
549,773	14,28
549,98	14,32
550,188	14,29
550,395	14,29
550,603	14,23
550,81	14,32
551,018	14,28
551,225	14,27
551,432	14,22
551,64	14,25
551,847	14,29
552,054	14,34
552,262	14,39
552,469	14,46
552,676	14,41
552,884	14,49
553,091	14,5
553,298	14,54
553,505	14,55
553,713	14,53
553,92	14,47
554,127	14,49
554,334	14,45
554,541	14,49
554,748	14,46
554,955	14,42
555,163	14,4
555,37	14,41
555,577	14,36
555,784	14,4
555,991	14,35
556,198	14,4
556,405	14,38
556,612	14,38
556,819	14,37
557,026	14,36
557,233	14,32
557,44	14,37
557,647	14,33
557,854	14,36
558,06	14,3
558,267	14,34
558,474	14,31
558,681	14,32
558,888	14,34
559,095	14,34
559,301	14,32
559,508	14,31
559,715	14,28
559,922	14,33
560,129	14,29
560,335	14,31
560,542	14,25
560,749	14,31
560,955	14,29
561,162	14,31
561,369	14,32
561,575	14,35
561,782	14,32
561,988	14,3
562,195	14,25
562,402	14,3
562,608	14,21
562,815	14,22
563,021	14,18
563,228	14,19
563,434	14,12
563,641	14,08
563,847	14,06
564,054	14,02
564,26	13,98
564,467	13,95
564,673	13,9
564,879	13,88
565,086	13,82
565,292	13,82
565,498	13,75
565,705	13,79
565,911	13,77
566,117	13,73
566,324	13,68
566,53	13,7
566,736	13,67
566,942	13,61
567,149	13,56
567,355	13,56
567,561	13,5
567,767	13,51
567,973	13,49
568,179	13,51
568,386	13,43
568,592	13,44
568,798	13,44
569,004	13,43
569,21	13,41
569,416	13,38
569,622	13,34
569,828	13,33
570,034	13,27
570,24	13,3
570,446	13,26
570,652	13,24
570,858	13,21
571,064	13,22
571,27	13,23
571,476	13,24
571,681	13,23
571,887	13,26
572,093	13,18
572,299	13,15
572,505	13,11
572,711	13,11
572,916	13,05
573,122	13,04
573,328	12,98
573,534	12,96
573,739	12,9
573,945	12,91
574,151	12,89
574,357	12,91
574,562	12,89
574,768	12,85
574,973	12,8
575,179	12,83
575,385	12,78
575,59	12,76
575,796	12,73
576,001	12,78
576,207	12,76
576,413	12,76
576,618	12,76
576,824	12,75
577,029	12,68
577,234	12,72
577,44	12,74
577,645	12,77
577,851	12,7
578,056	12,67
578,262	12,64
578,467	12,67
578,672	12,7
578,878	12,74
579,083	12,7
579,288	12,7
579,494	12,66
579,699	12,73
579,904	12,74
580,109	12,71
580,315	12,69
580,52	12,66
580,725	12,6
580,93	12,62
581,135	12,56
581,341	12,59
581,546	12,53
581,751	12,52
581,956	12,52
582,161	12,54
582,366	12,52
582,571	12,53
582,776	12,48
582,981	12,47
583,186	12,42
583,391	12,41
583,596	12,37
583,801	12,39
584,006	12,32
584,211	12,32
584,416	12,29
584,621	12,32
584,826	12,35
585,031	12,37
585,236	12,31
585,441	12,31
585,645	12,25
585,85	12,22
586,055	12,17
586,26	12,12
586,465	11,96
586,669	11,86
586,874	11,78
587,079	11,73
587,283	11,67
587,488	11,68
587,693	11,68
587,898	11,69
588,102	11,72
588,307	11,86
588,511	11,94
588,716	11,99
588,921	12,02
589,125	12,07
589,33	12,08
589,534	12,1
589,739	12,11
589,943	12,12
590,148	12,11
590,352	12,04
590,557	12,01
590,761	12,06
590,966	12,08
591,17	12,1
591,374	12,06
591,579	12,06
591,783	12,04
591,988	12,07
592,192	12,08
592,396	12,1
592,601	12,05
592,805	12,02
593,009	11,99
593,213	12,06
593,418	12,02
593,622	12,05
593,826	12,07
594,03	12,15
594,234	12,16
594,439	12,21
594,643	12,21
594,847	12,28
595,051	12,28
595,255	12,36
595,459	12,34
595,663	12,35
595,867	12,35
596,071	12,37
596,275	12,38
596,48	12,38
596,684	12,32
596,888	12,34
597,091	12,29
597,295	12,35
597,499	12,32
597,703	12,29
597,907	12,27
598,111	12,3
598,315	12,3
598,519	12,38
598,723	12,33
598,926	12,36
599,13	12,32
599,334	12,32
599,538	12,31
599,742	12,3
599,945	12,25
600,149	12,36
600,353	12,32
600,557	12,36
600,76	12,37
600,964	12,43
601,168	12,43
601,371	12,44
601,575	12,47
601,778	12,54
601,982	12,46
602,186	12,48
602,389	12,46
602,593	12,47
602,796	12,4
603	12,43
603,203	12,42
603,407	12,46
603,61	12,39
603,814	12,4
604,017	12,39
604,221	12,44
604,424	12,37
604,627	12,42
604,831	12,42
605,034	12,41
605,238	12,37
605,441	12,39
605,644	12,35
605,847	12,34
606,051	12,3
606,254	12,36
606,457	12,32
606,661	12,31
606,864	12,3
607,067	12,31
607,27	12,26
607,473	12,27
607,677	12,22
607,88	12,2
608,083	12,17
608,286	12,21
608,489	12,17
608,692	12,2
608,895	12,21
609,098	12,27
609,301	12,22
609,504	12,27
609,707	12,25
609,91	12,26
610,113	12,21
610,316	12,2
610,519	12,14
610,722	12,13
610,925	12,08
611,128	12,06
611,331	12,01
611,534	12,03
611,736	11,99
611,939	11,98
612,142	11,97
612,345	11,95
612,548	11,93
612,75	11,94
612,953	11,92
613,156	11,92
613,359	11,87
613,561	11,86
613,764	11,89
613,967	11,92
614,169	11,93
614,372	11,94
614,575	11,91
614,777	11,93
614,98	11,93
615,183	11,98
615,385	11,96
615,588	11,95
615,79	11,91
615,993	11,95
616,195	11,89
616,398	11,87
616,6	11,85
616,803	11,93
617,005	11,86
617,208	11,92
617,41	11,89
617,612	11,9
617,815	11,87
618,017	11,93
618,219	11,97
618,422	12,01
618,624	11,96
618,826	12
619,029	11,96
619,231	11,97
619,433	11,93
619,635	11,93
619,838	11,87
620,04	11,85
620,242	11,82
620,444	11,8
620,646	11,74
620,849	11,73
621,051	11,67
621,253	11,72
621,455	11,7
621,657	11,73
621,859	11,73
622,061	11,77
622,263	11,72
622,465	11,79
622,667	11,79
622,869	11,84
623,071	11,83
623,273	11,83
623,475	11,82
623,677	11,88
623,879	11,84
624,081	11,88
624,283	11,78
624,485	11,8
624,686	11,74
624,888	11,76
625,09	11,72
625,292	11,75
625,494	11,66
625,695	11,69
625,897	11,65
626,099	11,78
626,301	11,76
626,502	11,88
626,704	11,89
626,906	11,94
627,107	11,97
627,309	12,04
627,511	12,01
627,712	12,02
627,914	11,99
628,116	11,98
628,317	11,9
628,519	11,9
628,72	11,84
628,922	11,86
629,123	11,8
629,325	11,84
629,526	11,85
629,728	11,82
629,929	11,84
630,131	11,87
630,332	11,86
630,533	11,95
630,735	11,86
630,936	11,91
631,137	11,86
631,339	11,92
631,54	11,96
631,741	11,96
631,943	11,95
632,144	12,01
632,345	11,97
632,546	12
632,748	12,02
632,949	12,11
633,15	12,04
633,351	12,03
633,552	11,99
633,754	12,02
633,955	11,97
634,156	12,01
634,357	11,98
634,558	11,98
634,759	11,91
634,96	11,95
635,161	11,93
635,362	11,97
635,563	11,93
635,764	11,94
635,965	11,85
636,166	11,88
636,367	11,86
636,568	11,88
636,769	11,8
636,97	11,84
637,171	11,83
637,371	11,84
637,572	11,82
637,773	11,85
637,974	11,81
638,175	11,79
638,376	11,77
638,576	11,8
638,777	11,72
638,978	11,7
639,179	11,62
639,379	11,63
639,58	11,59
639,781	11,62
639,981	11,54
640,182	11,57
640,383	11,5
640,583	11,57
640,784	11,52
640,984	11,59
641,185	11,53
641,385	11,56
641,586	11,49
641,786	11,54
641,987	11,46
642,187	11,56
642,388	11,5
642,588	11,56
642,789	11,53
642,989	11,55
643,19	11,49
643,39	11,51
643,59	11,45
643,791	11,46
643,991	11,37
644,191	11,29
644,392	11,23
644,592	11,17
644,792	11,05
644,993	11,04
645,193	11,01
645,393	11,05
645,593	10,96
645,793	11,02
645,994	11,03
646,194	11,05
646,394	11,03
646,594	11,06
646,794	11,07
646,994	11,03
647,194	10,98
647,395	11,01
647,595	10,9
647,795	10,91
647,995	10,85
648,195	10,94
648,395	11,02
648,595	11,05
648,795	10,99
648,995	10,98
649,194	10,94
649,394	10,96
649,594	10,91
649,794	10,96
649,994	10,91
650,194	10,87
650,394	10,83
650,594	10,88
650,793	10,94
650,993	11,02
651,193	11,02
651,393	11,11
651,592	11,07
651,792	11,05
651,992	10,97
652,192	10,99
652,391	10,99
652,591	10,99
652,791	10,9
652,99	10,88
653,19	10,8
653,389	10,75
653,589	10,68
653,789	10,62
653,988	10,6
654,188	10,53
654,387	10,42
654,587	10,45
654,786	10,47
654,986	10,53
655,185	10,54
655,385	10,57
655,584	10,65
655,783	10,69
655,983	10,76
656,182	10,82
656,382	10,8
656,581	10,87
656,78	10,79
656,979	10,85
657,179	10,9
657,378	10,95
657,577	10,88
657,777	10,9
657,976	10,85
658,175	10,86
658,374	10,8
658,573	10,82
658,773	10,81
658,972	10,79
659,171	10,73
659,37	10,81
659,569	10,79
659,768	10,85
659,967	10,85
660,166	10,83
660,365	10,81
660,564	10,78
660,763	10,77
660,962	10,84
661,161	10,74
661,36	10,77
661,559	10,74
661,758	10,73
661,957	10,72
662,156	10,75
662,355	10,72
662,554	10,75
662,753	10,73
662,952	10,76
663,15	10,77
663,349	10,73
663,548	10,73
663,747	10,7
663,946	10,66
664,144	10,64
664,343	10,55
664,542	10,54
664,74	10,51
664,939	10,42
665,138	10,39
665,336	10,37
665,535	10,4
665,734	10,49
665,932	10,56
666,131	10,6
666,329	10,49
666,528	10,51
666,726	10,56
666,925	10,57
667,124	10,58
667,322	10,56
667,52	10,51
667,719	10,44
667,917	10,44
668,116	10,53
668,314	10,44
668,513	10,42
668,711	10,43
668,909	10,45
669,108	10,47
669,306	10,42
669,504	10,41
669,703	10,42
669,901	10,35
670,099	10,47
670,297	10,48
670,496	10,58
670,694	10,59
670,892	10,59
671,09	10,64
671,288	10,73
671,487	10,75
671,685	10,79
671,883	10,79
672,081	10,76
672,279	10,67
672,477	10,63
672,675	10,59
672,873	10,57
673,071	10,51
673,269	10,52
673,467	10,53
673,665	10,45
673,863	10,47
674,061	10,47
674,259	10,5
674,457	10,62
674,655	10,67
674,853	10,74
675,051	10,71
675,249	10,72
675,446	10,82
675,644	10,83
675,842	10,79
676,04	10,77
676,238	10,71
676,435	10,64
676,633	10,53
676,831	10,49
677,028	10,41
677,226	10,4
677,424	10,37
677,621	10,44
677,819	10,41
678,017	10,44
678,214	10,47
678,412	10,57
678,61	10,61
678,807	10,68
679,005	10,65
679,202	10,74
679,4	10,72
679,597	10,76
679,795	10,75
679,992	10,78
680,19	10,78
680,387	10,78
680,584	10,83
680,782	10,94
680,979	10,88
681,177	10,87
681,374	10,89
681,571	10,87
681,769	10,87
681,966	10,89
682,163	10,95
682,361	10,96
682,558	10,96
682,755	11,03
682,952	11,06
683,149	11,12
683,347	11,14
683,544	11,24
683,741	11,22
683,938	11,23
684,135	11,23
684,332	11,19
684,53	11,15
684,727	11,16
684,924	11,09
685,121	11,14
685,318	11,12
685,515	11,18
685,712	11,14
685,909	11,14
686,106	11,12
686,303	11,2
686,5	11,21
686,697	11,32
686,893	11,33
687,09	11,29
687,287	11,3
687,484	11,47
687,681	11,5
687,878	11,62
688,075	11,66
688,271	11,77
688,468	11,85
688,665	12,02
688,862	12,14
689,058	12,23
689,255	12,27
689,452	12,41
689,648	12,5
689,845	12,67
690,042	12,75
690,238	12,85
690,435	12,85
690,632	12,92
690,828	13,05
691,025	13,15
691,221	13,17
691,418	13,23
691,614	13,18
691,811	13,3
692,007	13,34
692,204	13,48
692,4	13,49
692,597	13,68
692,793	13,8
692,99	14
693,186	14,08
693,382	14,45
693,579	14,58
693,775	14,78
693,971	14,89
694,168	15,26
694,364	15,33
694,56	15,58
694,757	15,68
694,953	15,98
695,149	15,9
695,345	16,1
695,542	16,24
695,738	16,41
695,934	16,42
696,13	16,53
696,326	16,59
696,522	16,69
696,718	16,64
696,914	16,79
697,111	16,87
697,307	17,05
697,503	17,27
697,699	17,39
697,895	17,55
698,091	17,7
698,287	17,86
698,483	18,11
698,679	18,31
698,874	18,43
699,07	18,52
699,266	18,6
699,462	18,76
699,658	18,92
699,854	18,98
700,05	19,17
700,246	19,26
700,441	19,43
700,637	19,65
700,833	19,89
701,029	20,01
701,224	20,23
701,42	20,32
701,616	20,59
701,811	20,74
702,007	20,96
702,203	21,05
702,398	21,24
702,594	21,35
702,79	21,59
702,985	21,68
703,181	21,91
703,376	21,97
703,572	22,23
703,767	22,38
703,963	22,64
704,158	22,75
704,354	22,98
704,549	23,07
704,745	23,26
704,94	23,41
